DATES,FUTR
2020-07-07,-0.01541034576217215
2020-07-08,0.007828754820390138
2020-07-09,-0.011038511493002445
2020-07-10,0.013108087055974105
2020-07-13,-0.01029933798017485
2020-07-14,0.013944230004698133
2020-07-15,0.020695313785095704
2020-07-16,-0.006065737476152355
2020-07-17,0.005217170237152957
2020-07-20,0.0019408336173948881
2020-07-21,0.007458374447059657
2020-07-22,0.005876606657255423
2020-07-23,-0.005118283567757398
2020-07-24,-0.007885300520976246
2020-07-27,0.009286347462526434
2020-07-28,-0.007889388486277849
2020-07-29,0.017176462676764537
2020-07-30,-0.00394266771131091
2020-07-31,-0.0011206574285136384
2020-08-03,0.009716002108335453
2020-08-04,0.004084457087259241
2020-08-05,0.009535395475571584
2020-08-06,0.0025672134345924302
2020-08-07,0.006403980689060895
2020-08-10,0.0034180308892276523
2020-08-11,-0.00388153008895481
2020-08-12,0.00935189281004023
2020-08-13,-0.0014601384866968492
2020-08-14,-0.00182428360533482
2020-08-17,0.004025619878510911
2020-08-18,-0.0034341132906147154
2020-08-19,-0.0043264543593711235
2020-08-20,-0.0018769413929951573
2020-08-21,0.00014452094212485944
2020-08-24,0.012520666856196239
2020-08-25,0.001667114725367902
2020-08-26,0.0034962587393804756
2020-08-27,0.002690806292381942
2020-08-28,0.005656155326338341
2020-08-31,-0.0059247986505365224
2020-09-01,0.007688680093029698
2020-09-02,0.014108917656731834
2020-09-03,-0.0319641522204282
2020-09-04,-0.008663869438758465
2020-09-07,0.0
2020-09-08,-0.02320315708088061
2020-09-09,0.016581774276569927
2020-09-10,-0.015039734375463687
2020-09-11,-0.0016079330397925085
2020-09-14,0.017733980431015817
2020-09-15,0.003531838302825774
2020-09-16,-0.000586522625941277
2020-09-17,-0.0071214379970332975
2020-09-18,-0.010762340539647919
2020-09-21,-0.018953015483774815
2020-09-22,0.007587261355311181
2020-09-23,-0.02192816035285816
2020-09-24,0.001015342958279819
2020-09-25,0.014969400018230772
2020-09-28,0.020501230318214936
2020-09-29,-0.004526679822117241
2020-09-30,0.0060721957764684475
2020-10-01,0.00881350657428337
2020-10-02,0.0005299321806709334
2020-10-05,0.019746213931468692
2020-10-06,-0.008277695647123051
2020-10-07,0.016773252840289854
2020-10-08,0.009598367437820277
2020-10-09,0.006658185555227569
2020-10-12,0.011752726557425874
2020-10-13,-0.007777903723648449
2020-10-14,-0.006000091876105562
2020-10-15,0.004108301871564579
2020-10-16,-0.003131801650431809
2020-10-19,-0.011747121938788407
2020-10-20,0.004104681282596556
2020-10-21,-0.0034984886703718354
2020-10-22,0.010854531794267763
2020-10-23,0.003412948142378913
2020-10-26,-0.019172419209558977
2020-10-27,-0.008023035260115219
2020-10-28,-0.0313253266289103
2020-10-29,0.011122497523815666
2020-10-30,-0.009394359751173198
2020-11-02,0.015100754564053687
2020-11-03,0.020782663480853003
2020-11-04,0.010957636537432092
2020-11-05,0.024671324555654017
2020-11-06,-0.003273108445431605
2020-11-09,0.02038689666325455
2020-11-10,0.0056810864470229205
2020-11-11,0.0032191033616492115
2020-11-12,-0.013723226749723982
2020-11-13,0.01789509064425232
2020-11-16,0.015546844942322169
2020-11-17,-0.0011045602048290193
2020-11-18,-0.01255325025966314
2020-11-19,0.006613237404165528
2020-11-20,-0.00410698568038681
2020-11-23,0.010864436892147111
2020-11-24,0.016446012120708176
2020-11-25,-0.004343465816452008
2020-11-26,0.0
2020-11-27,0.002319974515650025
2020-11-30,-0.010187252868004315
2020-12-01,0.011042038058930781
2020-12-02,0.00012543419639904352
2020-12-03,0.0024099602334706205
2020-12-04,0.014034988358960332
2020-12-07,-0.0029169785627377043
2020-12-08,0.004342046507053721
2020-12-09,-0.006053581538526143
2020-12-10,0.0010883276946254683
2020-12-11,-0.0024838909541176624
2020-12-14,-0.0025408855648168527
2020-12-15,0.017944206093866488
2020-12-16,-0.0005726559706754064
2020-12-17,0.006480254216119752
2020-12-18,-0.003403157674948698
2020-12-21,-0.004101007663494749
2020-12-22,0.0012396522090587503
2020-12-23,0.0049723854494333475
2020-12-24,0.002678349883158515
2020-12-25,0.0
2020-12-28,0.0029056515998597265
2020-12-29,-0.006300223741310562
2020-12-30,0.004672897865641623
2020-12-31,0.004180477951162609
2021-01-01,0.0
2021-01-04,-0.015504091385392882
2021-01-05,0.010691907512455523
2021-01-06,0.022996508700498963
2021-01-07,0.012913133312143055
2021-01-08,0.0019268724904249468
2021-01-11,-0.0024079189641678655
2021-01-12,0.0063064419289625695
2021-01-13,-0.003726716986875378
2021-01-14,0.003310951513371241
2021-01-15,-0.009158841389969807
2021-01-18,0.0
2021-01-19,0.008092169116403092
2021-01-20,0.012352322939150562
2021-01-21,-0.0032778089200879434
2021-01-22,0.00034996878991289115
2021-01-25,-3.22294828243308e-05
2021-01-26,-0.005882285486175476
2021-01-27,-0.0256730037935054
2021-01-28,0.00903444277057952
2021-01-29,-0.019652076902807014
2021-02-01,0.018545322546611342
2021-02-02,0.013220335481910372
2021-02-03,0.0007493153326796342
2021-02-04,0.012319039209383043
2021-02-05,0.007391139948562997
2021-02-08,0.011639451510645382
2021-02-09,0.0008730466647324797
2021-02-10,-0.0008164161348026
2021-02-11,0.004529942975171508
2021-02-12,0.0038486475016754618
2021-02-15,0.0
2021-02-16,-0.0013780446556042603
2021-02-17,-0.002451336384006353
2021-02-18,-0.00803915648758674
2021-02-19,0.006881705726146936
2021-02-22,-0.005613395086297934
2021-02-23,0.0012732291366092108
2021-02-24,0.015309265484985235
2021-02-25,-0.027550358721797175
2021-02-26,-0.002855174558417828
2021-03-01,0.02552890511061967
2021-03-02,-0.01121768873695772
2021-03-03,-0.010636968207742625
2021-03-04,-0.017769884404530478
2021-03-05,0.02203165137459684
2021-03-08,0.0010986332862146786
2021-03-09,0.010607144239399902
2021-03-10,0.009748629450008983
2021-03-11,0.012895779988944645
2021-03-12,0.005325634821540914
2021-03-15,0.010271748767281208
2021-03-16,-0.007174569295801014
2021-03-17,0.004803926499209243
2021-03-18,-0.017357077169951274
2021-03-19,-0.0008883374098964669
2021-03-22,0.0009932858601278682
2021-03-23,-0.01692190805098409
2021-03-24,-0.005269632842251903
2021-03-25,0.013057967928840175
2021-03-26,0.019814676812923593
2021-03-29,-0.01022424303189079
